EUI_kWh_per_sqmt,SQMT,NFLOOR,FLCEILHT,YRCONC,MONUSE,OCCUPYP,WKHRS,NWKER,HEATP,COOLP,DAYLTP,HDD65,CDD65,PUBCLIM
60.82181907777852,32516.05,9,10,2,12,36.0,112,487,36.0,70.0,10.0,655,1186,4
215.8779604398136,4645.15,3,12,4,12,100.0,50,105,75.0,100.0,40.0,784,1551,4
313.71687957279477,34374.11,3,10,7,12,100.0,168,800,100.0,100.0,0.0,7369,634,1
67.81201146495842,575.9986,1,14,7,12,100.0,90,2,100.0,100.0,5.0,2540,2623,5
290.53238467394306,55741.8,995,12,2,12,84.0,50,2000,100.0,75.0,0.0,5076,1427,3
252.30761326246815,4830.956,7,15,9,12,100.0,50,200,100.0,100.0,10.0,5002,1497,2
230.40397031161535,23225.75,4,10,9,12,70.0,168,400,100.0,100.0,0.0,1320,3629,5
195.60240815016735,743.224,2,10,8,12,100.0,45,22,100.0,100.0,15.0,7361,686,1
265.30853547743,11519.972,5,8,6,12,100.0,75,612,95.0,95.0,40.0,6386,560,2
290.9757946523604,157.9351,1,9,6,12,100.0,84,6,10.0,90.0,80.0,480,5643,5
52.51713866755196,1765.157,1,15,9,12,25.0,40,10,40.0,40.0,15.0,1014,3688,5
244.079642703131,22761.235,994,10,6,12,91.0,60,593,100.0,100.0,60.0,5757,632,2
217.9386930714304,1230.96475,1,8,6,12,50.0,50,5,100.0,85.0,0.0,4372,887,3
349.0600480477952,4738.053,3,10,5,12,100.0,60,200,100.0,100.0,0.0,4857,1300,3
89.3330460406638,353.0314,2,10,2,12,100.0,40,5,100.0,100.0,20.0,4477,1830,4
147.5863350824117,43199.895,995,13,2,12,68.0,54,850,100.0,100.0,25.0,829,1185,4
236.96270221377853,5574.18,3,8,5,12,100.0,98,18,100.0,100.0,100.0,7449,646,2
98.42638238015488,39483.775,994,18,8,12,95.0,80,1400,50.0,50.0,90.0,5909,816,2
113.87328436005768,3809.023,3,8,7,12,66.0,55,108,75.0,66.0,50.0,6911,597,2
131.4473948657167,11519.972,3,9,5,12,100.0,40,250,100.0,100.0,15.0,6792,815,2
249.7518648287119,204.3866,1,8,6,12,100.0,40,3,100.0,100.0,0.0,2729,2709,4
350.1739861569501,21367.69,9,9,5,12,90.0,60,350,100.0,100.0,0.0,962,3712,5
259.76482454818466,148.6448,1,12,7,10,100.0,50,3,100.0,100.0,8.0,1319,3387,5
224.33406158381055,2461.9295,1,10,7,12,95.0,45,25,100.0,100.0,40.0,3948,2081,3
331.7955015510802,929.03,2,9,3,12,100.0,60,28,80.0,50.0,0.0,5567,1233,2
162.66776469435865,3716.12,2,9,8,12,87.0,40,90,15.0,100.0,35.0,1564,3957,5
74.74837059329803,4459.344,3,10,2,12,85.0,50,12,90.0,75.0,20.0,5933,938,2
238.65901010401532,55741.8,994,13,9,12,100.0,168,2500,100.0,98.0,30.0,5158,1413,3
282.6968108930821,464.515,2,10,5,12,100.0,40,7,100.0,100.0,25.0,5125,1602,3
132.21640637734433,19974.145,4,9,8,12,85.0,60,500,85.0,100.0,60.0,2381,2601,5
256.78401524511,7339.337,4,13,8,12,78.0,56,180,100.0,100.0,25.0,4623,1752,2
220.4976071016006,4645.15,3,9,4,12,91.0,54,130,100.0,100.0,0.0,5877,1584,3
135.53360680156246,167225.4,995,10,4,12,97.0,60,2500,90.0,95.0,50.0,5194,1689,7
232.03657716563896,28799.93,3,10,8,12,70.0,40,520,70.0,100.0,50.0,5438,1129,3
129.8697512289352,157935.1,995,9,6,12,96.0,65,2500,100.0,100.0,25.0,1274,3141,7
42.83253173483675,12077.39,5,13,7,12,100.0,66,125,100.0,95.0,40.0,7043,664,2
103.4199124455974,1393.545,2,10,2,12,100.0,50,40,85.0,85.0,0.0,8159,249,1
292.5186345215552,8454.173,5,9,7,12,90.0,61,225,100.0,100.0,30.0,5774,736,2
156.2143978600019,4552.247,2,8,2,12,100.0,40,25,100.0,90.0,0.0,6413,1305,2
183.5668858314763,11334.166,3,9,6,12,90.0,84,450,98.0,98.0,5.0,1469,4126,5
157.0926403832364,195.0963,2,8,2,12,100.0,50,5,100.0,100.0,20.0,4712,428,3
158.58269200474768,952.25575,3,10,7,12,100.0,40,20,98.0,98.0,5.0,4387,1974,4
137.7430860867787,4645.15,3,10,9,12,100.0,74,200,100.0,100.0,0.0,5144,1278,2
184.96935853488765,8361.27,4,12,5,12,100.0,60,225,66.0,66.0,15.0,4870,1165,3
295.81456912593427,20903.175,9,10,6,12,94.0,74,350,100.0,100.0,20.0,5666,1170,3
256.33556619492265,134.70935,2,8,2,12,100.0,40,3,100.0,100.0,50.0,5031,1329,3
185.4584253468672,204.3866,2,8,6,12,100.0,35,3,75.0,75.0,0.0,5566,1325,2
118.1077588174538,12449.002,2,10,3,12,100.0,168,50,100.0,25.0,20.0,9111,895,1
153.64070197596922,1138.06175,1,9,9,12,100.0,50,7,100.0,100.0,60.0,1883,1362,4
390.3789989650209,139354.5,995,12,2,12,90.0,168,4250,100.0,100.0,25.0,5063,1295,7
198.0978986661293,157935.1,995,15,6,12,70.0,70,4000,100.0,100.0,60.0,2516,2835,7
268.8079376828914,38090.23,7,15,7,12,90.0,168,1200,100.0,100.0,100.0,5023,1467,3
117.9559061210471,102.1933,1,9,6,12,100.0,40,5,100.0,100.0,100.0,2928,2377,4
298.61279914135855,10033.524,3,9,7,12,100.0,45,300,75.0,100.0,10.0,5316,849,2
129.5184775855821,32051.535,995,10,5,12,97.0,68,467,76.0,76.0,0.0,4398,1758,3
100.64149109401356,2601.284,2,12,2,12,100.0,40,35,100.0,100.0,20.0,1113,3882,5
109.98266366826628,157935.1,9,10,2,12,100.0,60,2100,90.0,90.0,3.0,4365,1786,7
258.36245744648386,13563.838,5,10,5,12,95.0,58,150,100.0,100.0,20.0,4766,1332,3
138.99842334841355,3576.7655,2,14,7,12,100.0,40,35,100.0,50.0,10.0,5551,974,3
212.17124677850703,20438.66,7,14,6,12,94.0,65,549,100.0,100.0,50.0,4870,1421,3
210.0670296743378,37161.2,5,12,7,12,100.0,60,1400,100.0,100.0,10.0,7494,648,1
320.2542848946598,32516.05,995,10,5,12,69.0,60,500,100.0,100.0,50.0,2198,2400,4
228.41938534869703,42735.38,5,10,4,12,58.0,72,585,100.0,100.0,0.0,4582,1436,3
257.5843259428805,11705.778,4,12,8,12,88.0,66,308,90.0,90.0,25.0,2574,2251,4
99.563529675755,6967.725,3,10,6,12,20.0,50,70,20.0,25.0,20.0,1516,3586,5
417.37130336327664,9847.718,2,8,2,12,100.0,40,300,100.0,100.0,20.0,4204,1666,3
59.626114039643504,15607.704,5,9,6,12,95.0,50,300,100.0,100.0,0.0,4892,1467,3
129.92736520080084,2601.284,3,9,6,12,67.0,54,19,100.0,100.0,0.0,866,1657,4
339.78157036984817,65032.1,5,12,2,12,100.0,168,925,100.0,100.0,10.0,5180,1671,3
393.1441013314963,278.709,1,10,8,12,100.0,54,5,100.0,100.0,10.0,1016,3375,5
208.0999547155746,36232.17,2,12,2,12,50.0,60,325,80.0,75.0,15.0,5442,776,2
228.78542610247865,65032.1,995,11,6,12,99.0,60,2500,95.0,80.0,5.0,4628,312,3
248.30306417815663,1556.12525,2,9,8,9,100.0,40,44,100.0,100.0,15.0,7965,222,1
111.9676194503048,891.8688,2,8,7,12,100.0,60,26,100.0,100.0,25.0,2443,681,4
162.0279525123846,143.99965,1,8,4,12,50.0,45,6,60.0,60.0,0.0,1580,1807,4
330.08382028567434,1114.836,1,8,7,12,100.0,45,25,100.0,100.0,15.0,6822,781,1
77.77870296361337,195.0963,1,8,8,12,100.0,45,2,100.0,100.0,50.0,5357,1193,2
185.6231555142431,3390.9595,1,9,8,12,100.0,50,69,100.0,100.0,10.0,2133,3166,4
159.67910485129653,13006.42,2,25,7,12,100.0,45,45,65.0,100.0,55.0,7808,901,1
443.77990302292136,1207.739,1,12,7,12,100.0,168,25,100.0,100.0,0.0,4978,1381,3
466.69792019023424,2787.09,1,10,4,12,100.0,50,90,100.0,100.0,0.0,1720,1615,4
35.700188387844506,1138.06175,2,14,2,12,25.0,40,5,100.0,50.0,20.0,7267,694,1
102.70944994186108,362.3217,2,13,3,12,100.0,50,20,92.0,92.0,35.0,967,3691,5
370.3414967434703,40412.805,994,9,5,12,100.0,60,760,100.0,100.0,15.0,5572,1201,3
555.5663486878019,130.0642,2,8,6,12,20.0,40,3,100.0,100.0,20.0,6550,768,2
87.57615616061915,55741.8,995,10,6,12,92.0,66,900,55.0,55.0,30.0,1976,274,4
227.0813198199081,3855.4745,2,9,6,12,50.0,40,50,100.0,100.0,10.0,4447,2140,3
152.0634041911862,5667.083,7,12,4,12,94.0,76,113,100.0,100.0,50.0,4325,1399,3
164.30071833221092,6410.307,6,12,9,12,90.0,55,75,90.0,90.0,5.0,5762,490,2
166.9869260149475,5574.18,3,9,8,12,70.0,66,300,100.0,100.0,10.0,5479,1489,3
93.54692781641684,1300.642,1,9,6,12,100.0,50,4,50.0,20.0,80.0,2991,2430,4
99.96547929306914,23225.75,5,9,6,12,95.0,50,400,80.0,80.0,0.0,5100,1243,3
468.7331138632916,134.70935,1,12,8,12,100.0,50,4,100.0,100.0,10.0,3133,2274,4
152.47041296528946,520.2568,1,9,6,12,100.0,120,10,50.0,50.0,30.0,2415,158,4
115.18396943483808,19509.63,995,16,5,12,95.0,60,800,100.0,95.0,5.0,1267,1959,5
144.9603494481341,74322.4,995,12,7,12,64.0,64,1300,100.0,100.0,60.0,4278,1858,3
452.1197432742944,4738.053,3,8,8,12,100.0,50,75,100.0,100.0,75.0,4939,1285,2
196.7193605223304,919.7397,1,8,6,12,100.0,43,5,100.0,100.0,20.0,7782,911,1
147.70301425788188,348.38625,2,8,4,12,100.0,40,6,100.0,75.0,80.0,5676,1080,3
231.59653202480004,5574.18,1,12,7,12,100.0,90,200,100.0,95.0,0.0,3546,1669,4
198.29485186565557,3716.12,1,10,3,12,100.0,66,24,100.0,85.0,15.0,6995,1064,2
87.96426626274226,46451.592903,994,11,8,12,60.0,56,465,50.0,50.0,30.0,5697,1162,3
194.24448242292755,17465.764,8,12,7,12,95.0,65,599,85.0,85.0,0.0,4551,1538,3
138.09532775669248,9290.3,1,9,7,12,70.0,40,150,100.0,100.0,50.0,1782,3324,4
227.34982115216948,23225.75,4,14,8,12,100.0,60,1000,90.0,90.0,30.0,5011,1260,2
220.6917366600008,14678.674,4,11,5,12,92.0,55,450,95.0,95.0,40.0,5911,1130,3
131.76881942954927,1904.5115,2,15,7,12,68.0,63,12,100.0,100.0,10.0,5225,1213,3
53.231836242101984,232.2575,1,14,7,12,50.0,50,2,25.0,25.0,75.0,1677,1607,4
234.18984270717849,29728.96,6,12,6,12,100.0,168,500,100.0,100.0,5.0,4215,1480,3
137.71198666930522,603.8695,1,9,8,12,90.0,40,10,100.0,100.0,0.0,1390,3215,5
187.4929646976857,25548.325,8,12,8,12,100.0,60,500,100.0,100.0,50.0,6914,1073,2
161.37312040515377,371.612,1,10,5,12,100.0,35,1,100.0,100.0,10.0,2529,3725,4
368.4562694423216,232.2575,1,10,8,12,100.0,168,2,100.0,100.0,30.0,8702,744,2
185.97333767041687,35303.14,3,9,6,12,75.0,70,1300,100.0,100.0,5.0,8374,565,1
158.28879040993883,102.1933,1,20,5,12,75.0,32,3,100.0,100.0,10.0,4887,1320,3
562.954852280643,325.1605,1,20,4,12,100.0,70,5,100.0,100.0,40.0,2481,2489,4
195.35893221068596,11519.972,3,10,8,12,100.0,60,490,100.0,100.0,2.0,8198,481,2
292.9682700469728,106.83845,1,14,3,12,100.0,50,3,100.0,100.0,20.0,3936,1796,4
255.02009383289175,6503.21,9,8,6,12,70.0,100,130,100.0,100.0,40.0,3109,1816,3
255.85932362268736,5016.762,3,8,5,12,80.0,108,75,90.0,95.0,20.0,3632,2345,4
98.28051063985096,25083.81,994,13,8,12,95.0,60,850,100.0,100.0,5.0,1658,3501,5
100.93356440621524,45522.47,8,12,6,12,96.0,55,700,60.0,60.0,70.0,1924,696,4
253.01354840763256,325.1605,3,8,2,12,100.0,40,6,100.0,100.0,20.0,6006,787,2
155.53228937135148,348.38625,2,10,7,12,100.0,45,5,50.0,50.0,30.0,5985,989,3
243.598200044864,139354.5,995,13,4,12,90.0,65,7500,100.0,100.0,5.0,5265,1419,7
117.78860284687612,55741.8,994,12,6,12,74.0,72,900,100.0,100.0,20.0,5949,1124,2
238.12448563071163,5574.18,3,9,8,12,90.0,168,90,90.0,90.0,80.0,1187,1924,4
590.0401975353664,29728.96,4,9,5,12,100.0,40,500,100.0,100.0,15.0,6632,809,2
94.05808427876389,297.2896,2,8,6,12,100.0,47,10,100.0,100.0,0.0,1810,4053,4
142.01373901133294,3390.9595,5,25,2,12,75.0,50,60,100.0,100.0,10.0,5041,2103,3
121.15618543310562,46451.592903,995,11,5,12,65.0,45,600,50.0,100.0,90.0,1264,3249,5
237.2287317233317,7618.046,6,14,6,12,80.0,70,300,100.0,100.0,20.0,1203,3613,5
200.79659710525564,320.51535,1,10,5,12,100.0,35,5,90.0,90.0,50.0,944,1753,5
556.2331760394273,2043.866,4,12,6,12,100.0,54,20,100.0,100.0,0.0,3856,2205,3
93.11457091125608,882.5785,1,10,5,12,100.0,45,15,60.0,70.0,5.0,1170,4209,5
283.3358120589968,9847.718,4,9,6,12,96.0,60,250,90.0,100.0,40.0,5251,1226,3
121.98999871942704,901.1591,1,12,8,12,100.0,60,40,100.0,100.0,20.0,2256,1383,4
184.60859912357031,5667.083,3,9,6,12,80.0,75,80,100.0,100.0,50.0,6449,1175,2
87.28891415964947,106.83845,1,10,2,12,100.0,45,3,100.0,100.0,20.0,5109,1562,3
291.50569177313974,10219.33,6,13,7,12,100.0,65,192,100.0,100.0,10.0,1114,947,4
83.26918808668336,65032.1,995,13,6,12,93.0,54,1000,75.0,80.0,80.0,778,1258,4
373.8361209292787,15421.898,994,10,7,12,80.0,168,250,95.0,85.0,20.0,6596,647,2
157.30078105729677,1230.96475,1,9,6,12,100.0,45,5,100.0,60.0,15.0,3084,1741,4
189.31704261891437,22296.72,9,9,8,12,95.0,56,1000,100.0,100.0,10.0,7749,1050,1
191.02627907602553,167.2254,1,7,7,4,100.0,48,2,100.0,100.0,10.0,4646,1671,3
134.8660599516949,301.93475,1,10,9,12,100.0,54,8,90.0,90.0,0.0,1552,4167,5
91.3928927274206,334.4508,1,10,6,12,100.0,45,3,100.0,100.0,10.0,1761,1822,4
259.7924918657447,1416.77075,3,14,2,12,70.0,60,11,100.0,100.0,40.0,7944,567,1
310.70865821840295,26012.84,994,12,2,12,85.0,168,400,100.0,100.0,70.0,6777,773,2
150.68975056963427,1904.5115,2,9,2,12,100.0,55,11,96.0,86.0,17.0,6336,1094,2
292.9282696216524,9847.718,5,11,6,12,80.0,60,225,100.0,100.0,70.0,1883,4655,5
213.57239580723984,37161.2,995,12,2,12,95.0,55,600,100.0,98.0,35.0,4857,2253,3
231.2636557220157,30657.99,995,8,6,12,91.0,60,300,85.0,85.0,60.0,4206,1908,3
127.87662214813302,92903.0,994,10,4,12,100.0,60,2400,100.0,100.0,20.0,870,1196,4
266.93185604350515,19045.115,994,10,6,12,62.0,60,700,100.0,62.0,45.0,4180,2025,3
352.72112573745375,13935.45,7,8,6,12,95.0,55,150,100.0,95.0,30.0,4396,1712,3
224.0644790553492,12449.002,3,9,3,12,100.0,60,275,100.0,100.0,20.0,5121,923,2
173.64636599261496,195096.3,995,13,4,12,97.0,66,4250,100.0,100.0,40.0,2674,65,7
111.9947526913632,520.2568,1,8,6,12,80.0,40,12,100.0,100.0,5.0,1628,3345,5
249.64049249981855,21832.205,8,11,9,12,70.0,85,1182,97.0,97.0,30.0,2532,234,4
181.55618533412985,55741.8,995,12,7,12,90.0,50,900,75.0,85.0,15.0,2292,3658,4
171.21570829341718,3344.508,2,16,2,12,90.0,60,180,100.0,100.0,50.0,2607,3513,4
174.57448691182165,16165.122,4,10,2,12,85.0,55,76,95.0,95.0,15.0,5129,1464,3
227.65468086003685,18580.6,3,16,6,12,80.0,45,400,100.0,100.0,10.0,7649,846,2
180.96924872046705,1138.06175,4,8,2,12,25.0,45,5,100.0,80.0,50.0,7222,765,2
142.61907484150137,1300.642,2,8,6,12,100.0,40,20,100.0,100.0,0.0,3664,1720,4
70.1915727798272,39019.26,8,15,8,12,100.0,50,300,80.0,60.0,20.0,2989,2060,4
403.88589823156303,26941.87,6,9,2,12,90.0,74,400,100.0,100.0,15.0,2222,70,3
469.3332546158302,2183.2205,3,10,2,12,100.0,40,55,90.0,90.0,80.0,6417,964,2
126.39974342593888,185.806,1,8,5,12,100.0,40,3,100.0,100.0,5.0,4675,1905,3
241.25390859737217,55741.8,3,10,7,12,98.0,100,1200,85.0,60.0,0.0,4978,1120,3
117.9120525216265,222.9672,3,9,2,12,100.0,40,4,60.0,60.0,10.0,6908,521,2
212.5514524070693,17837.376,995,10,8,12,80.0,168,550,100.0,90.0,10.0,5254,1385,3
278.03725865074324,27870.9,3,15,6,12,100.0,120,350,100.0,100.0,0.0,3414,1943,4
90.9375625173568,16722.54,7,12,4,12,70.0,50,300,80.0,60.0,5.0,5790,884,2
806.0396038272177,6967.725,3,15,7,12,100.0,168,250,100.0,95.0,5.0,4175,2193,3
253.39191910702564,232.2575,1,12,8,12,100.0,40,15,100.0,100.0,50.0,2558,2396,4
166.3489403538609,17651.57,5,18,8,12,100.0,13,612,100.0,100.0,15.0,1577,270,4
212.7340736718226,6131.598,3,14,9,12,100.0,65,250,100.0,100.0,50.0,989,2065,4
296.35808418457964,185.806,1,10,5,12,100.0,65,14,100.0,75.0,0.0,3107,2274,4
211.95562568018977,19509.63,6,12,7,12,100.0,60,400,100.0,100.0,25.0,5398,1091,3
124.13237237878668,46451.592903,995,13,6,12,95.0,60,1200,100.0,100.0,0.0,865,1146,4
164.91818158392417,21367.69,995,11,7,12,70.0,60,733,100.0,99.0,25.0,1620,4708,5
81.74050015881389,32516.05,7,11,6,12,75.0,70,350,90.0,85.0,25.0,5490,1186,3
51.25743760486489,195096.3,995,12,6,12,75.0,60,3000,92.0,92.0,0.0,4810,288,7
386.62918256792426,41341.835,4,9,6,12,91.0,64,900,100.0,100.0,0.0,7421,762,2
316.7525172491739,111.4836,1,8,5,12,50.0,35,3,100.0,100.0,50.0,4764,1408,3
205.15705139578685,366.96685,1,10,6,12,100.0,40,9,100.0,100.0,5.0,1202,2976,5
215.06384453533977,22296.72,3,10,5,12,97.0,90,230,100.0,85.0,50.0,5505,1203,3
183.27555882149107,10590.942,994,8,6,12,92.0,168,290,100.0,100.0,0.0,4090,2110,3
130.81837952703358,232.2575,1,14,8,12,100.0,40,2,100.0,100.0,30.0,5841,1815,3
205.30568928450464,55741.8,995,12,7,12,78.0,55,1265,100.0,100.0,5.0,1982,2753,4
207.62116172375292,25548.325,4,9,6,12,80.0,168,600,100.0,100.0,15.0,1899,3577,5
156.83366345543203,929.03,2,12,8,12,80.0,70,20,100.0,100.0,25.0,5125,1412,3
275.80363561682776,320.51535,2,10,4,12,100.0,40,5,100.0,100.0,50.0,4795,593,2
174.815951765482,32516.05,5,10,2,12,85.0,168,400,100.0,100.0,25.0,4342,1472,3
289.8927176710117,37161.2,995,10,7,12,100.0,60,1203,75.0,80.0,50.0,2384,245,4
105.07257192543014,7896.755,3,9,4,12,90.0,55,200,90.0,90.0,70.0,2527,2248,4
210.43315618528752,157935.1,8,11,4,12,100.0,168,2100,90.0,90.0,50.0,3625,1892,7
232.2585137409607,31587.02,995,11,2,12,91.0,65,630,100.0,100.0,50.0,4630,1502,3
64.07008826910096,2601.284,2,10,5,12,100.0,20,30,70.0,70.0,1.0,737,1472,4
171.7057139718693,13006.42,2,8,7,12,50.0,100,80,50.0,75.0,10.0,5015,1812,3
162.09953675828066,6131.598,2,9,8,12,100.0,45,107,85.0,90.0,0.0,1135,3426,5
53.78402993205577,167.2254,1,8,7,12,100.0,60,2,100.0,100.0,0.0,5589,1411,2
386.9500545078705,21832.205,995,14,9,12,60.0,65,490,100.0,100.0,25.0,2759,2288,4
69.75828214725242,39019.26,9,12,2,12,100.0,168,1000,80.0,80.0,60.0,4584,1399,3
182.1599057686512,148.6448,1,10,3,12,100.0,55,5,100.0,100.0,50.0,2958,1804,4
182.6245507859452,501.6762,1,8,5,12,90.0,50,7,100.0,100.0,0.0,3302,2270,4
130.5098604932026,4645.15,2,10,8,12,100.0,40,80,100.0,100.0,60.0,2104,260,4
301.1990674906443,27870.9,4,9,7,12,100.0,45,850,100.0,100.0,10.0,4644,977,2
366.9399625343997,278.709,1,12,8,12,100.0,40,8,100.0,100.0,20.0,1065,2682,5
212.7278577700536,11519.972,994,9,6,12,90.0,55,400,100.0,100.0,100.0,2304,3303,5
515.471120980191,9011.591,3,9,4,12,90.0,168,97,100.0,100.0,50.0,6748,1138,2
246.26659105285444,14492.868,4,13,9,12,100.0,66,700,100.0,100.0,80.0,4686,1151,2
142.88972944796888,9290.392903,4,10,8,12,95.0,50,350,95.0,95.0,25.0,1312,3267,5
177.3533095304532,2415.478,3,9,6,9,95.0,54,180,100.0,100.0,0.0,1466,3194,5
314.614379397802,92903.0,995,12,6,12,88.0,68,2100,95.0,100.0,0.0,4638,1501,3
94.7399912598445,13935.45,994,10,2,8,70.0,60,85,100.0,90.0,10.0,4698,1656,3
259.5687141193862,13378.032,6,9,6,12,90.0,65,350,100.0,100.0,50.0,4257,1693,3
118.3773021689289,7432.24,2,10,8,12,75.0,66,150,100.0,100.0,85.0,1783,3170,4
67.30287627718234,15979.316,3,9,7,12,85.0,60,325,100.0,100.0,60.0,7378,719,2
212.62531842460797,13749.644,2,9,8,12,30.0,168,30,100.0,60.0,25.0,5411,1310,3
286.2213306531185,278.709,3,9,3,12,50.0,100,3,33.0,20.0,0.0,5544,1322,3
74.72690622800125,2787.09,2,14,8,12,70.0,45,18,40.0,40.0,2.0,1085,4083,5
208.91552173206853,36232.17,995,9,6,12,98.0,60,800,95.0,95.0,60.0,2995,2123,4
226.8010574543956,3251.605,6,10,3,12,100.0,168,16,100.0,30.0,70.0,4615,1730,3
75.24221661116972,74322.4,995,9,5,12,30.0,50,200,75.0,70.0,50.0,4610,2007,4
222.83333785682964,42735.38,995,10,3,12,98.0,70,552,85.0,85.0,0.0,4280,1660,3
196.25496750059105,25083.81,6,10,6,12,90.0,50,764,100.0,100.0,0.0,5569,1736,3
158.43156912622126,5574.18,3,12,8,12,100.0,45,350,100.0,100.0,5.0,1128,4126,5
314.92349071999456,10590.942,3,9,7,12,100.0,55,350,100.0,100.0,75.0,1353,4779,5
71.0889514436579,12449.002,3,12,4,12,100.0,168,60,100.0,90.0,5.0,6508,925,2
170.07882361533763,65032.1,994,10,7,12,90.0,60,2000,100.0,100.0,10.0,3911,1797,3
145.19541206987694,16722.54,9,9,6,12,95.0,60,180,100.0,100.0,30.0,5490,1001,2
224.7349803838412,3251.605,1,15,9,12,100.0,90,11,100.0,100.0,60.0,1051,4121,5
121.19996290870202,520.2568,2,12,2,8,100.0,50,16,25.0,95.0,35.0,2105,3265,5
199.17294977906715,3576.7655,2,10,3,12,90.0,40,41,100.0,100.0,0.0,6940,734,2
198.10292878132492,162.58025,2,9,6,12,100.0,40,3,100.0,100.0,50.0,4437,1377,3
200.0143203924454,28799.93,994,10,3,12,80.0,60,1100,100.0,100.0,5.0,5066,1378,3
260.86353450826874,15421.898,7,12,6,12,90.0,54,558,100.0,100.0,25.0,5510,1407,3
296.43011632635984,46451.592903,2,20,8,12,20.0,50,200,33.0,33.0,10.0,7494,573,1
57.68866670674363,2461.9295,1,10,6,12,50.0,44,5,50.0,50.0,20.0,2359,2045,4
248.96215491300347,26941.87,2,12,8,12,92.0,168,900,100.0,100.0,25.0,8821,830,1
285.2886231445702,139.3545,1,10,6,12,100.0,50,4,100.0,100.0,0.0,4822,1478,3
152.97183699334047,12077.39,8,14,6,12,90.0,62,350,95.0,95.0,10.0,1185,3492,5
206.21152173211053,106.83845,1,8,3,12,80.0,40,1,90.0,90.0,40.0,4254,1682,4
195.70818392522224,11334.166,5,15,6,12,70.0,40,350,100.0,100.0,0.0,5862,1425,3
91.0131149801406,557.418,1,8,5,12,55.0,40,9,100.0,75.0,10.0,6092,952,2
273.8657390945766,10776.748,5,8,6,12,82.0,73,225,100.0,100.0,0.0,4296,1939,4
183.16756110997497,32980.565,6,10,5,12,86.0,55,458,95.0,95.0,30.0,3964,1809,3
260.1424476889558,157.9351,1,8,3,12,100.0,40,5,100.0,100.0,0.0,590,4591,5
114.53558824885457,12263.196,4,10,6,12,100.0,65,350,100.0,95.0,30.0,5905,591,2
236.90642072445272,8732.882,7,10,3,12,80.0,43,150,100.0,95.0,30.0,8325,567,1
48.89616589345877,111.4836,1,8,4,12,33.0,32,2,100.0,100.0,33.0,3337,2682,4
166.0300971489849,26012.84,994,10,8,12,75.0,40,800,100.0,100.0,10.0,1438,4573,5
182.40117116822307,65032.1,995,9,6,12,85.0,168,1000,100.0,90.0,20.0,2546,3380,4
129.03046619860916,37625.715,994,9,8,12,95.0,8,350,75.0,75.0,5.0,4871,1759,3
